Gene Symbol,Adult Hind Gut biological rep1,Adult Hind Gut biological rep2,Adult Hind Gut biological rep3,Adult Hind Gut biological rep4,Adult Mid Gut biological rep1,Adult Mid Gut biological rep2,Adult Mid Gut biological rep3,Adult Mid Gut biological rep4,Adult Accessory gland biological rep1,Adult Accessory gland biological rep2,Adult Accessory gland biological rep3,Adult Accessory gland biological rep4,Adult Brain biological rep1,Adult Brain biological rep2,Adult Brain biological rep3,Adult Brain biological rep4,Adult Crop biological rep1,Adult Crop biological rep2,Adult Crop biological rep3,Adult Crop biological rep4,Larval Wandering fat body biological rep1,Larval Wandering fat body biological rep2,Larval Wandering fat body biological rep3,Larval Wandering fat body biological rep4,Adult Head biological rep1,Adult Head biological rep2,Adult Head biological rep3,Adult Head biological rep4,Larvae Wandering Tubules biological rep1,Larvae Wandering Tubules biological rep2,Larvae Wandering Tubules biological rep3,Larvae Wandering Tubules biological rep4,Adult Ovary biological rep1,Adult Ovary biological rep2,Adult Ovary biological rep3,Adult Ovary biological rep4,Adult Testes biological rep1,Adult Testes biological rep2,Adult Testes biological rep3,Adult Testes biological rep4,Adult Whole Fly biological rep1,Adult Whole Fly biological rep2,Adult Whole Fly biological rep3,Adult Whole Fly biological rep4,Adult Salivary Gland rep1,Adult Salivary Gland rep2,Adult Salivary Gland rep3,Adult Salivary Gland rep4,Adult Carcass biological rep1,Adult Carcass biological rep2,Adult Carcass biological rep3,Adult Carcass biological rep4,Adult Thoracoabdominal ganglion rep1,Adult Thoracoabdominal ganglion rep2,Adult Thoracoabdominal ganglion rep3,Adult Thoracoabdominal ganglion rep4,Larval Feeding Hind Gut rep1,Larval Feeding Hind Gut rep2,Larval Feeding Hind Gut rep3,Larval Feeding Hind Gut rep4,Larval Feeding Mid Gut rep1,Larval Feeding Mid Gut rep2,Larval Feeding Mid Gut rep3,Larval Feeding Mid Gut rep4,Larval Feeding Salivary Gland rep1,Larval Feeding Salivary Gland rep2,Larval Feeding Salivary Gland rep3,Larval Feeding Salivary Gland rep4,Adult Female Spermatheca Mated rep1,Adult Female Spermatheca Mated rep2,Adult Female Spermatheca Mated rep3,Adult Female Spermatheca Mated rep4,Adult Female Spermatheca Virgin rep1,Adult Female Spermatheca Virgin rep2,Adult Female Spermatheca Virgin rep3,Adult Female Spermatheca Virgin rep4,Larval Feeding Malpighian Tubule biological rep1,Larval Feeding Malpighian Tubule biological rep2,Larval Feeding Malpighian Tubule biological rep3,Larval Feeding Malpighian Tubule biological rep4,Larval Feeding Fatbody biological rep1,Larval Feeding Fatbody biological rep2,Larval Feeding Fatbody biological rep3,Larval Feeding Fatbody biological rep4,Larval Feeding Carcass biological rep1,Larval Feeding Carcass biological rep2,Larval Feeding Carcass biological rep3,Larval Feeding Carcass biological rep4,Larval Feeding Central Nevous System biological rep1,Larval Feeding Central Nevous System biological rep2,Larval Feeding Central Nevous System biological rep3,Larval Feeding Central Nevous System biological rep4,Larval Feeding Trachea biological rep1,Larval Feeding Trachea biological rep2,Larval Feeding Trachea biological rep3,Larval Feeding Trachea biological rep4,5th Passage Drosophila S2 Cells biological rep1,5th Passage Drosophila S2 Cells biological rep2,5th Passage Drosophila S2 Cells biological rep3,5th Passage Drosophila S2 Cells biological rep4,Adult Fatbody biological rep1,Adult Fatbody biological rep2,Adult Fatbody biological rep3,Adult Fatbody biological rep4,Adult Eye biological rep1,Adult Eye biological rep2,Adult Eye biological rep3,Adult Eye biological rep4,Adult Heart biological rep1,Adult Heart biological rep2,Adult Heart biological rep3,Adult Heart biological rep4,Adult Male Ejaculatory Duct biological rep1,Adult Male Ejaculatory Duct biological rep2,Adult Male Ejaculatory Duct biological rep3,Adult Male Ejaculatory Duct biological rep4,Whole Larvae Feeding biological rep1,Whole Larvae Feeding biological rep2,Whole Larvae Feeding biological rep3,Whole Larvae Feeding biological rep4,Adult Trachea biological rep1,Adult Trachea biological rep2,Adult Trachea biological rep3,Adult Trachea biological rep4,Adult Thoracic Muscle biological rep1,Adult Thoracic Muscle biological rep2,Adult Thoracic Muscle biological rep3,Adult Thoracic Muscle biological rep4,Adult Wings biological rep1,Adult Wings biological rep2,Adult Wings biological rep3,Adult Wings biological rep4,Adult Female Spermatheca Mated (REDONE) biological rep1,Adult Female Spermatheca Mated (REDONE) biological rep2,Adult Female Spermatheca Mated (REDONE) biological rep3,"Adult Female Spermatheca Mated (REDONE) biological rep4""
"
Idgf1,722.5139999999999,736.755,615.634,723.6569999999999,12.3167,14.2596,17.8475,17.4517,2.30097,2.67121,7.38658,3.78444,30.4238,26.0631,18.6855,25.8996,346.599,436.537,327.73,321.405,1291.79,1029.8,1235.59,1644.24,572.538,627.518,596.618,594.2,159.768,50.4157,51.6235,53.7969,5.95368,9.52753,3.608,1.38363,10.0916,8.277510000000001,14.327,7.51365,137.25,138.366,137.62,157.316,86.9575,59.7834,62.3035,94.4794,818.288,658.1669999999999,669.855,639.628,21.4761,21.5858,24.489,33.0915,252.77200000000002,220.136,294.961,251.542,3.71717,4.84936,5.64845,3.14298,26.1188,22.528000000000002,21.7827,14.0941,1357.88,1578.24,1373.15,1327.62,1667.34,1743.87,1710.9,1635.77,46.7933,39.3191,171.168,105.264,1151.39,826.421,909.4780000000001,1018.94,74.6817,104.475,144.041,134.001,10.7574,7.05302,1.35879,4.64036,56.0322,40.0491,45.8207,44.5782,1688.68,1708.16,1687.41,1695.58,1505.07,1355.22,1615.34,1537.86,192.03,521.3340000000001,301.151,279.373,1145.4,1086.24,1188.39,1502.42,590.306,1412.26,676.387,942.872,125.818,143.309,101.67399999999999,104.698,2306.43,2540.0,1061.33,1546.81,184.27200000000002,117.241,102.49700000000001,2872.75,109.289,100.87299999999999,99.49600000000001,104.50399999999999,2788.05,151.112,3117.29,3241.9
Idgf2,1107.78,1059.88,1070.62,1052.79,36.933,36.359,37.7796,37.3552,22.8515,21.3187,24.3616,19.2929,126.759,168.655,133.03,103.89,859.663,783.265,745.46,830.867,2368.9,1299.78,1947.49,2522.75,1490.81,1489.93,1337.03,1426.48,24.3449,14.5728,17.9898,33.7591,285.534,286.066,252.766,264.453,75.1124,67.9816,69.7046,85.7179,455.67900000000003,496.296,478.274,424.014,120.765,82.3577,135.645,194.09900000000002,1718.53,1515.83,1494.83,1700.86,184.62099999999998,230.93099999999998,246.857,189.02900000000002,890.2239999999999,800.573,962.0419999999999,849.8739999999999,46.6025,32.6275,37.9211,35.7218,66.5104,91.2911,72.5392,56.8621,1451.88,1448.87,1629.29,1770.78,1829.83,2046.69,2006.3,1683.54,29.5254,23.2721,20.6761,24.6262,2787.25,2453.03,2869.25,2597.82,446.49,411.5,446.287,458.95300000000003,89.2046,124.24700000000001,114.698,154.25,1326.69,1086.08,1144.6,1168.55,1948.53,2083.19,2023.59,2002.77,2412.79,2409.19,2432.16,2972.45,654.9019999999999,1113.93,1030.65,870.505,2586.17,2524.27,2348.15,2848.8,2063.1,2687.45,2033.93,2312.59,516.279,541.107,614.207,608.785,2751.39,1935.21,1772.69,2269.72,363.26800000000003,314.96,349.61300000000006,2411.24,1667.11,2014.57,1733.51,1871.57,2637.88,317.205,2795.7,2516.94
Idgf4,3981.38,4020.63,3555.89,4015.65,311.131,288.243,313.726,338.212,166.669,66.8914,86.6377,124.76299999999999,595.827,645.66,606.256,459.209,1066.03,1052.17,978.007,1128.48,3405.44,1799.63,2454.46,2959.18,2493.04,2495.94,2496.96,2358.45,35.7158,47.5087,34.2152,59.9409,450.217,445.291,461.77,454.952,354.537,307.495,360.221,362.35699999999997,928.5830000000001,1064.01,1051.62,1058.3,603.985,486.587,477.27,538.939,2445.04,2381.82,2363.99,2318.48,1139.38,1280.43,1317.06,1255.18,3252.55,3346.97,3091.67,3074.67,273.27,246.295,271.55,299.552,226.947,225.343,243.00900000000001,218.85299999999998,2463.81,2501.68,2400.62,2630.62,2692.27,2699.46,2788.13,2290.91,47.727,36.5164,57.2739,66.79899999999999,3639.89,3850.6,3931.04,3600.04,1117.62,1105.12,1320.28,1199.29,826.8530000000001,938.2760000000001,908.193,1025.5,4699.27,4420.43,5200.74,4937.24,77.5841,95.3569,75.5254,57.1332,2377.04,2525.46,2629.63,2936.23,1748.04,2250.33,1775.14,1788.54,1773.46,1816.11,1564.87,1855.08,2906.45,3802.16,2733.49,3032.98,1141.75,1348.85,1158.48,1266.29,4397.68,5690.39,4236.68,4065.43,611.0409999999999,731.7510000000001,688.054,3262.05,2259.16,2533.75,2200.49,2441.03,3567.72,845.867,3903.02,3387.41
Idh,3501.08,3411.72,3292.74,3383.36,3727.95,3429.29,3695.15,3896.58,1688.31,1411.51,1675.94,1450.97,763.145,777.1419999999999,727.8710000000001,766.2330000000001,4073.97,4491.4,4450.12,4787.75,1192.83,1010.01,1572.92,1007.53,2119.8,2474.44,2252.01,2236.82,1057.36,1034.3,960.7189999999999,1000.59,1201.75,1253.23,1176.22,1197.93,964.909,946.807,934.547,1049.07,1679.27,1702.07,1985.21,1945.16,801.4830000000001,801.503,699.033,784.617,4138.76,4405.41,3987.98,4356.27,987.818,1115.42,1146.07,1027.37,1445.69,1658.35,1552.64,1444.35,2245.41,2105.74,2334.23,2459.39,1486.41,1509.24,1586.25,1552.96,2158.59,1902.68,1936.44,2137.18,2806.63,2516.87,2485.42,1969.82,2470.17,2605.28,2247.43,2578.77,2771.69,3696.32,2827.63,2514.73,2268.05,2158.37,1952.43,2354.97,1230.07,1222.23,1219.59,1242.14,2242.51,2270.38,2127.5,1928.76,1346.48,1319.8,1366.76,1343.38,4203.06,4424.57,4884.51,5083.48,1130.57,1392.48,1479.9,1488.64,4167.3,4275.82,3526.9,4111.17,4373.7,5695.62,4489.52,4522.85,2002.35,2209.69,1799.16,1832.13,2198.43,2962.5,2479.41,4101.83,1078.16,965.424,877.262,3183.79,2696.94,2818.28,2658.92,2859.21,3318.19,1284.78,3833.16,3411.81
Ih,111.656,115.62899999999999,118.64,120.113,33.9997,29.8625,26.8777,24.2066,133.01,213.257,158.151,175.832,1014.32,977.056,969.709,1027.9,1203.28,1270.65,1352.27,1415.66,142.688,81.1966,107.406,117.256,363.12699999999995,391.282,352.918,395.473,16.1877,14.457,17.8334,16.9714,31.7911,25.1865,24.0816,33.4859,46.8279,53.2243,40.3452,48.1833,82.3335,60.8068,83.3876,84.4425,35.7882,16.4273,16.704,17.4431,143.607,156.525,182.157,189.657,1005.13,1053.47,1110.41,1209.1,33.1764,40.286,37.0159,32.6511,29.3796,32.4813,28.236,28.1961,1.48504,7.529,13.9153,7.32931,243.614,153.995,191.10299999999998,237.857,237.49400000000003,153.931,159.43200000000002,144.069,16.2284,29.9016,23.9043,23.325,172.245,125.434,165.11,134.211,134.842,196.74400000000003,313.289,227.605,241.545,312.163,263.02099999999996,291.103,85.6242,72.7992,83.4202,119.485,3.70068,5.25633,1.01996,3.02598,227.55599999999998,277.288,242.639,228.737,1105.5,855.326,918.6039999999999,1013.14,665.0089999999999,681.086,751.829,628.188,133.705,117.171,153.47799999999998,153.37,53.1952,53.6499,65.4972,61.5117,496.23800000000006,154.761,506.241,146.097,69.3159,77.0917,163.99599999999998,209.50900000000001,444.629,419.642,435.36,460.03,190.06099999999998,45.0083,134.234,151.969
Ilk,479.44699999999995,462.409,474.27,477.964,276.84,330.48900000000003,266.53700000000003,277.001,282.578,292.61,296.502,296.76,190.917,196.21099999999998,188.65200000000002,180.19299999999998,833.816,949.185,926.475,865.618,168.28099999999998,140.765,188.701,194.592,297.07099999999997,262.899,293.358,272.004,417.582,431.07800000000003,414.26099999999997,426.85400000000004,325.545,362.37800000000004,357.659,329.401,67.3598,63.9353,61.7139,75.6811,241.803,224.97099999999998,282.914,268.062,268.605,286.497,332.149,318.19,344.41900000000004,384.55199999999996,405.869,330.645,190.979,252.595,221.938,186.239,558.408,503.99699999999996,577.028,532.544,373.834,329.464,330.38300000000004,347.288,580.5980000000001,653.501,634.592,619.706,283.286,344.439,273.33299999999997,327.81300000000005,226.75,272.01,232.00599999999997,215.023,501.67800000000005,521.6569999999999,569.4119999999999,503.19199999999995,196.99599999999998,185.25099999999998,179.422,212.87900000000002,589.2909999999999,492.98400000000004,562.076,501.76300000000003,188.22799999999998,226.217,202.09599999999998,179.463,428.421,405.35699999999997,406.724,387.06300000000005,462.171,464.781,461.916,475.85699999999997,204.31099999999998,147.357,150.037,181.817,300.36,310.262,260.952,271.663,376.046,432.19599999999997,481.289,417.67800000000005,351.61699999999996,413.936,384.23199999999997,372.375,275.55400000000003,295.531,323.755,325.14099999999996,243.017,250.354,274.67400000000004,244.889,618.685,752.9910000000001,630.305,228.68900000000002,377.964,465.027,392.315,409.316,248.359,649.852,215.57,213.611
Imp,78.47800000000001,68.4401,78.9553,69.6689,76.0458,71.9099,62.3353,66.1592,102.39299999999999,108.52799999999999,120.569,131.959,62.5828,71.7847,85.3338,58.2486,99.0669,83.7068,106.155,104.20200000000001,65.9182,86.5377,76.5678,73.0482,34.0506,48.1934,45.5467,32.8501,57.3301,38.5482,45.9557,47.9897,346.235,327.059,355.282,327.967,104.697,115.09899999999999,112.198,162.716,146.77,137.00799999999998,142.8,146.44899999999998,56.548,53.5669,49.3984,55.9882,46.2687,51.1761,71.1587,52.5504,78.8474,83.2083,65.8987,78.501,101.195,98.0883,99.2121,91.9937,83.1577,58.955,75.3919,75.3049,128.697,135.625,156.841,115.351,50.967,56.1124,46.5419,39.0569,45.1113,32.0273,43.8312,53.758,52.8137,61.3924,53.2113,53.8753,81.611,109.15299999999999,98.3744,89.1314,119.568,106.941,120.24700000000001,96.5144,346.971,539.964,398.471,585.526,141.995,138.721,140.749,136.13,483.964,492.042,470.889,474.699,114.447,131.877,136.283,110.646,27.0114,31.0081,22.5974,19.3559,65.3614,65.7422,61.283,49.725,77.6369,52.5954,72.6503,59.0125,74.339,63.4717,85.8021,73.6888,138.52100000000002,133.264,122.529,133.205,144.549,86.7524,147.4,116.56,85.2499,98.6172,85.639,91.6594,108.542,77.9177,95.9824,97.0201
ImpE1,3.26945,1.3773600000000001,2.80044,1.9786299999999999,0.8980030000000001,4.705509999999999,0.44142600000000004,1.27063,1.04611,0.862883,0.889152,1.9122,2.06026,3.95555,5.4759,1.36361,1.13026,1.26226,1.64768,0.916035,0.574775,1.33909,4.32132,1.72412,0.9022899999999999,7.360639999999999,1.08576,2.9018,1.0955,3.7766300000000004,0.42046000000000006,0.989376,0.49135200000000007,0.39719,0.43175399999999997,0.47329099999999996,0.9998879999999999,1.49771,0.391836,1.85657,3.4662800000000002,0.717087,0.811697,3.47736,3.22275,2.55937,2.97513,3.25259,1.9876099999999999,2.8187,6.40759,1.7552900000000002,3.36731,1.24041,0.983186,3.2862699999999996,1.16622,0.720372,1.1115899999999999,1.29888,0.720863,2.79388,1.5333,0.8512770000000001,0.774528,0.922514,0.594835,0.458599,0.887114,0.74522,1.0590000000000002,4.03489,2.38548,1.24705,4.03405,1.57267,1.11094,1.2259799999999998,0.520947,1.06739,6.52956,1.06828,1.5661100000000001,0.542266,1.59174,0.6382260000000001,1.7132900000000002,0.591256,17.8062,10.8472,14.128,17.5813,3.2978699999999996,0.5866359999999999,4.26505,4.63375,0.514687,0.42626899999999995,0.61835,0.8771979999999999,1.3836899999999999,1.56629,1.59299,0.96236,5.47182,6.62805,3.18197,0.43875699999999995,1.50007,3.1074900000000003,0.835676,4.20366,8.25652,28.5152,9.54008,5.33151,4.68065,1.6084200000000002,0.982519,1.99698,1.05865,1.3539700000000001,1.7723400000000002,0.6214649999999999,12.1257,3.6332699999999996,8.42314,2.11565,1.3041399999999999,2.55145,1.15993,4.22318,5.06745,1.5125899999999999,7.91975,0.5686869999999999
ImpE2,8.18421,9.82877,10.5333,8.33279,12.4858,19.2798,4.4771,7.13587,14.2,4.752190000000001,15.9614,9.0614,0.749934,4.08911,3.42424,4.52345,17.2325,9.47792,8.18863,15.4918,8.76331,3.55591,2.86248,13.3202,6.30409,5.229080000000001,7.48842,8.5938,10.148,11.1874,4.50622,8.63373,2.2732799999999997,3.57438,2.7829200000000003,2.0880099999999997,8.70903,4.58065,3.8411699999999995,2.6745900000000002,5.21941,39.1021,31.9259,69.6278,6.4088199999999995,7.42663,5.28223,18.6315,10.7512,3.1042099999999997,8.53048,10.495,0.6784479999999999,5.02843,4.254630000000001,1.7636,20.4594,14.3378,43.9177,16.9794,17.4342,8.182139999999999,5.96579,3.9594699999999996,13.2993,18.5377,24.1366,14.3045,4.70049,8.425360000000001,6.4806099999999995,7.15583,6.9232,3.73317,3.9588400000000004,6.18519,3.1231,6.53855,5.03451,8.04573,3.14927,6.40615,11.4238,5.54864,47.121,154.941,416.167,93.8597,9.93701,3.18273,8.3672,3.5460199999999995,6.84417,6.8594800000000005,8.87159,4.61419,2.03918,8.06162,6.862430000000001,5.55589,9.693710000000001,8.295960000000001,7.8037399999999995,5.98327,4.75665,9.442789999999999,8.05785,4.6584900000000005,6.485180000000001,4.204269999999999,2.4599900000000003,0.49492200000000003,5.883290000000001,8.64563,5.05586,3.9459699999999995,101.98700000000001,45.6804,80.6404,60.1684,3.83935,0.9653959999999999,2.2993200000000003,3.7809,2.74706,1.6964,4.28509,14.5309,8.91205,6.57598,6.31259,1.26294,9.6431,14.3073,3.96905,1.13339
ImpE3,30.5246,47.0626,33.3435,42.132,16.4527,8.00875,2.8782799999999997,2.81632,7.70863,7.69068,4.69899,3.3840800000000004,0.556688,3.52045,2.25446,0.9049280000000001,9.9834,4.15307,1.45565,6.42404,17.4644,16.6038,14.6362,22.08,9.6348,13.072000000000001,2.7566200000000003,6.19111,60.052,44.4674,55.9245,61.0198,8.868260000000001,9.03478,9.18656,8.36637,15.6137,13.4166,11.6665,13.9727,6.07032,3.33077,5.461119999999999,7.49598,52.4623,39.4152,71.1396,98.9786,5.8442300000000005,4.57852,8.72917,6.1420900000000005,2.7332400000000003,2.39118,2.74839,4.8183,29.6192,20.3395,21.0412,25.2785,32.5672,9.156189999999999,2.82668,9.848289999999999,3.28675,10.9517,5.81827,6.1392,12.3022,14.2361,13.0774,11.3115,15.0213,12.6698,19.3847,16.652,14.8312,17.9391,17.2045,16.8918,13.2138,2.90099,11.1445,13.5026,120.74700000000001,167.701,190.33900000000003,238.47799999999998,5.6359,6.94636,11.4155,5.6148,25.8921,28.5708,25.8198,17.5868,11.575,18.9265,13.5525,6.60058,6.11744,14.4827,7.107480000000001,7.277639999999999,11.3134,22.1041,18.6044,7.90406,1.64973,3.6871300000000002,10.6788,3.9184900000000003,10.2602,8.65192,13.7545,3.87549,49.5695,47.4704,63.6553,42.3517,4.84061,21.412,6.78653,1.72498,13.5705,25.0624,18.012,1.33389,4.04634,1.6992599999999998,9.10961,7.4111899999999995,12.0426,1.48405,11.9121,3.59285
ImpL1,19.1034,4.1519900000000005,7.9382399999999995,19.2002,21.7776,23.2047,20.3165,15.4053,4.68158,6.66993,3.67755,3.03051,2.3212200000000003,1.57758,2.76054,1.82142,5.66695,19.3265,3.0485,2.61218,1.21896,1.21498,1.43224,2.48678,23.3502,21.3892,18.7644,3.04743,14.2095,2.34406,13.0112,14.347999999999999,1.48009,1.5548899999999999,1.3561299999999998,1.8676599999999999,1.24763,1.70744,1.11786,2.60702,6.708880000000001,57.888999999999996,49.0423,82.5771,7.875839999999999,3.56682,2.3580799999999997,13.6632,6.12481,2.62204,6.969360000000001,3.06166,2.48165,1.8591900000000001,8.01942,3.56492,12.6221,19.3125,18.206,13.2758,14.8858,19.3158,3.3803099999999997,15.8775,30.2217,4.840269999999999,22.4086,14.4375,2.08545,1.8635599999999999,1.9638400000000003,2.47545,9.48587,2.41073,2.7814900000000002,1.5227,3.1530299999999998,12.8294,4.44114,4.88631,2.10054,1.85425,3.8168900000000003,3.17009,11.753,10.2406,4.46981,4.01622,10.387,3.21957,1.71898,2.4163799999999998,11.7558,2.5704700000000003,7.068980000000001,10.0453,17.5338,10.0681,3.4632199999999997,2.65075,2.45302,2.3633599999999997,16.5553,1.8796099999999998,69.6354,75.2758,62.705,60.9207,0.977934,2.69746,1.82264,2.21196,13.7346,3.76971,4.59247,3.15287,20.7992,20.6937,14.015999999999998,15.0921,1.45274,7.68232,2.56523,1.6052600000000001,3.80796,1.27286,1.49022,15.4481,7.96784,21.7003,32.2286,23.5953,3.06739,2.76802,14.4635,1.49748
ImpL3,247.95,277.416,342.546,259.23900000000003,970.8639999999999,916.5160000000001,818.679,781.829,33.02,18.3238,26.3306,37.368,20.9721,27.6145,29.345,37.7296,411.17400000000004,340.874,312.407,435.366,2.3355599999999996,5.57071,1.9064599999999998,3.24764,61.5904,80.0573,59.255,41.8622,84.8503,51.7065,79.5196,77.0646,0.839741,4.69114,0.5206890000000001,1.35259,111.74799999999999,119.875,123.243,118.72200000000001,108.516,87.2118,60.7972,49.5891,114.917,149.224,114.48100000000001,175.00900000000001,186.329,165.24599999999998,166.175,214.851,20.7388,13.5718,9.9957,12.6746,520.054,454.115,715.905,685.935,69.8475,132.275,176.197,85.3611,141.1,79.8438,68.0386,96.5541,391.664,275.302,403.048,412.907,476.435,583.435,598.18,743.81,70.1555,83.6548,128.72,116.296,2.72357,1.05061,1.4266,1.6948299999999998,4586.58,4456.13,3177.99,4911.55,977.684,1460.83,1054.43,1230.69,140.107,176.551,363.716,483.85900000000004,685.7439999999999,653.827,638.663,675.283,426.908,405.277,457.824,450.56800000000004,9.654760000000001,20.069000000000003,13.710999999999999,11.2936,346.296,326.57,565.91,262.528,908.841,734.1189999999999,872.885,1019.23,2153.06,2654.91,1925.72,2067.8,29.3548,10.7803,53.4203,198.821,40.585,4.58663,15.7288,414.30800000000005,54.5553,87.6504,52.0583,73.9847,385.08099999999996,6.4661,563.48,532.78
InR,61.9603,72.8085,94.9268,68.9843,59.963,63.2846,57.1191,51.8915,44.5874,40.9901,44.7344,40.7294,93.2266,99.0412,96.3677,99.8733,92.0957,70.6055,83.7526,88.4827,67.7295,70.6667,61.3873,89.7952,34.9415,57.9385,47.5109,42.1749,80.4922,80.0478,100.51799999999999,73.8408,99.2147,95.8489,101.053,109.719,23.8927,23.4631,21.06,29.1925,36.3883,44.3608,48.6586,39.4818,63.5604,105.28200000000001,31.7878,28.4462,29.3793,60.9322,89.9521,68.266,98.6428,112.146,103.281,116.155,58.3349,69.5376,73.9621,55.1746,70.5407,71.8988,25.445,50.4114,59.3476,72.3032,82.4236,41.3426,72.6115,94.4828,101.941,62.3489,87.5146,83.9044,79.8829,68.6637,76.1242,74.3036,68.6435,71.9616,78.1617,39.5274,69.34100000000001,72.88600000000001,60.553999999999995,76.1592,76.5332,78.1559,246.739,170.304,203.623,193.924,82.0245,59.8752,64.4689,87.3197,293.436,288.947,278.493,279.473,185.669,158.05700000000002,151.91,155.636,98.5292,68.4502,110.12899999999999,78.3438,143.438,54.8401,96.5789,73.1309,79.5845,58.6711,115.344,116.30799999999999,71.6563,50.0116,91.6623,74.3529,471.88199999999995,395.92400000000004,386.67699999999996,283.666,311.539,347.20099999999996,327.815,172.118,366.60699999999997,334.059,374.341,355.605,150.416,126.695,130.335,210.554
Incenp,9.11219,9.84741,5.46448,1.64802,17.727,18.2963,24.1786,12.5046,10.6032,1.7716,1.7741200000000001,2.18412,3.53999,1.15031,1.82807,5.9505,6.66725,11.2749,4.714919999999999,1.5458100000000001,18.6441,37.0125,27.5036,20.6659,4.14307,3.8885099999999997,2.2951799999999998,1.3336700000000001,7.0332300000000005,11.5947,18.7129,8.788110000000001,477.733,460.664,480.838,466.702,230.22799999999998,206.15900000000002,202.041,236.842,168.417,229.485,188.729,197.976,22.9003,1.99757,2.0165,16.8975,11.927,30.2161,13.4232,13.283,7.293660000000001,5.77245,12.2064,7.62409,39.1284,26.033,32.5634,27.9046,28.225,12.24,19.803,23.3998,11.7571,7.92745,22.648000000000003,14.5893,5.92673,6.65671,14.9065,2.36963,2.29394,5.92079,9.1783,12.3888,7.71425,1.09517,10.763,1.5970799999999998,23.0284,6.98251,10.2775,22.9731,54.3269,52.7763,55.2342,44.8212,399.869,405.82099999999997,409.403,372.82099999999997,82.6141,62.0648,96.3282,81.7093,311.08299999999997,306.069,313.68,366.81300000000005,9.30901,9.04791,0.619681,2.10426,1.21292,0.5724239999999999,2.5987400000000003,1.026,1.3113,4.12598,3.61507,1.0951899999999999,5.04692,1.40044,2.0417799999999997,0.686521,72.3862,64.7462,76.5115,82.9168,13.6283,21.2621,6.8876100000000005,2.03567,28.8964,1.60768,0.9906780000000001,1.9154200000000001,0.412779,13.6263,6.3802900000000005,0.687349,3.30142,8.99793,1.7878900000000002,6.02875
Indy,1410.64,1471.45,1400.48,1312.51,1262.03,1191.3,1201.18,1270.44,227.247,275.39599999999996,256.47900000000004,257.096,405.426,415.72,362.224,428.19199999999995,2415.58,2729.88,2690.19,2909.56,2852.18,1796.26,2923.05,2507.75,940.242,1206.67,896.575,1102.32,373.55300000000005,376.19199999999995,287.536,328.19599999999997,912.1210000000001,910.035,929.98,937.375,673.94,670.648,534.745,634.669,921.5039999999999,962.4169999999999,889.307,968.921,3402.98,3783.08,4118.96,3931.81,1933.66,2313.19,2194.85,2388.7,532.927,658.35,615.7090000000001,641.964,1029.39,1350.13,1467.04,1225.38,779.3760000000001,1159.4,1166.75,1006.79,585.16,664.444,697.207,412.77,2741.28,2750.83,3061.28,2966.34,3793.58,3012.42,3246.91,3334.25,680.335,526.32,737.7239999999999,767.9839999999999,3871.46,4787.06,3899.06,3183.69,1412.06,1489.6,1489.39,1185.24,300.895,286.567,262.709,305.16200000000003,1023.68,1169.23,1140.83,1050.6,1608.11,1561.82,1556.0,1512.64,4341.55,4109.97,4851.2,5037.29,794.7189999999999,894.6510000000001,1024.78,1045.35,4149.34,4268.04,3708.2,3740.09,2627.79,2636.47,2769.29,2954.9,1375.35,1422.85,1249.45,1271.66,3221.22,2788.61,2874.71,3912.34,573.8919999999999,284.22700000000003,363.681,2138.52,2065.19,1977.45,1981.34,2003.1,2374.98,423.894,2802.74,2118.76
Inos,589.33,653.4490000000001,1146.23,804.828,66.2556,72.0358,65.4018,43.3764,31.8028,30.0528,40.1301,43.0113,170.58,389.44800000000004,296.971,288.284,487.767,262.557,322.447,286.378,30.3681,38.6731,41.8641,35.5315,965.716,1857.03,476.486,1355.92,32.5625,26.7295,42.7129,51.9724,526.981,597.8580000000001,616.094,596.781,816.2760000000001,808.569,703.445,753.466,538.928,179.175,188.92700000000002,390.601,206.58700000000002,142.615,186.40900000000002,175.69400000000002,244.115,197.72299999999998,237.546,320.177,184.86700000000002,219.394,177.604,191.06,1296.66,1309.71,1059.15,1153.94,43.5051,5.5099599999999995,33.5535,20.6913,36.2875,30.6993,48.7125,41.0148,26.7068,41.8221,35.6118,31.5265,37.1638,26.381999999999998,33.8082,34.0254,17.7509,8.11369,24.8785,5.22534,67.7112,74.6837,102.302,106.67399999999999,915.137,900.2689999999999,370.01099999999997,656.842,603.736,292.76,505.279,665.216,1026.6,1671.26,661.8789999999999,759.61,1393.75,1194.96,1006.04,1039.29,36.1885,44.3439,77.8445,55.8191,465.295,446.014,367.227,626.172,1345.83,603.544,1582.95,446.06300000000005,2198.82,3157.61,2354.34,2113.27,384.83,260.752,313.262,337.099,4578.65,3228.72,3186.51,2385.42,174.13099999999997,158.464,132.201,14.6761,1544.28,794.2130000000001,1154.75,1407.79,39.5288,163.799,29.6268,17.2661
